,word,frequency,rank,ln_frequency,ln_rank
720,lies,9,1792,2.1972245773362196,7.491087593534876
704,starts,9,1793,2.1972245773362196,7.491645473605133
2198,french,9,1794,2.1972245773362196,7.492203042618741
6092,brought,9,1795,2.1972245773362196,7.492760300922379
3484,delight,9,1796,2.1972245773362196,7.493317248862145
2113,69,9,1797,2.1972245773362196,7.493873886783559
2114,70,9,1798,2.1972245773362196,7.494430215031565
767,lovin',9,1799,2.1972245773362196,7.4949862339505335
9965,i'mma,9,1800,2.1972245773362196,7.495541943884256
4691,workin,9,1801,2.1972245773362196,7.496097345175956
7017,pair,9,1802,2.1972245773362196,7.496652438168283
1479,steps,9,1803,2.1972245773362196,7.497207223203318
2087,youth,9,1804,2.1972245773362196,7.4977617006225685
6021,rape,9,1805,2.1972245773362196,7.498315870766981
7044,edition,9,1806,2.1972245773362196,7.498869733976931
10036,waste,9,1807,2.1972245773362196,7.499423290592229
2172,86,9,1808,2.1972245773362196,7.4999765409521215
4442,tired,9,1809,2.1972245773362196,7.500529485395295
2885,tap,9,1810,2.1972245773362196,7.501082124259871
3973,droppin,9,1811,2.1972245773362196,7.501634457883413
6935,liquor,9,1812,2.1972245773362196,7.502186486602924
2912,outlawz,9,1813,2.1972245773362196,7.502738210754851
6269,sides,9,1814,2.1972245773362196,7.503289630675082
9184,loose,9,1815,2.1972245773362196,7.503840746698951
1987,lips,9,1816,2.1972245773362196,7.504391559161238
999,tree,9,1817,2.1972245773362196,7.504942068396171
4410,canibus,9,1818,2.1972245773362196,7.505492274737424
3372,dude,9,1819,2.1972245773362196,7.506042178518122
1967,gentlemen,9,1820,2.1972245773362196,7.506591780070841
4411,bleed,9,1821,2.1972245773362196,7.507141079727608
4087,dawn,9,1822,2.1972245773362196,7.507690077819904
1024,tune,9,1823,2.1972245773362196,7.508238774678663
6330,mit,9,1824,2.1972245773362196,7.508787170634276
8967,versus,9,1825,2.1972245773362196,7.509335266016592
8940,jedi,9,1826,2.1972245773362196,7.509883061154913
8878,royce,9,1827,2.1972245773362196,7.510430556378006
1044,brew,9,1828,2.1972245773362196,7.510977752014095
1048,bear,9,1829,2.1972245773362196,7.511524648390866
939,ago,9,1830,2.1972245773362196,7.512071245835466
932,t.r.o.y,9,1831,2.1972245773362196,7.5126175446745105
3974,science,9,1832,2.1972245773362196,7.513163545234075
6944,kicked,9,1833,2.1972245773362196,7.513709247839705
3116,shorty,9,1834,2.1972245773362196,7.51425465281641
2813,phat,9,1835,2.1972245773362196,7.51479976048867
2081,59,9,1836,2.1972245773362196,7.515344571180436
3434,whenever,9,1837,2.1972245773362196,7.515889085215125
2078,58,9,1838,2.1972245773362196,7.516433302915632
2076,57,9,1839,2.1972245773362196,7.516977224604321
2074,emperor,9,1840,2.1972245773362196,7.517520850603031
1461,learned,9,1841,2.1972245773362196,7.518064181233078
2072,56,9,1842,2.1972245773362196,7.518607216815252
2891,flows,9,1843,2.1972245773362196,7.519149957669823
3063,glove,9,1844,2.1972245773362196,7.519692404116539
3192,flava,9,1845,2.1972245773362196,7.520234556474628
2061,53,9,1846,2.1972245773362196,7.520776415062797
2057,52,9,1847,2.1972245773362196,7.52131798019924
2056,51,9,1848,2.1972245773362196,7.521859252201629
3994,american,9,1849,2.1972245773362196,7.522400231387125
9424,vocabulary,9,1850,2.1972245773362196,7.52294091807237
676,darkness,9,1851,2.1972245773362196,7.523481312573497
5902,lyrics[verse,9,1852,2.1972245773362196,7.524021415206125
5934,enter,9,1853,2.1972245773362196,7.52456122628536
11577,skyzoo,9,1854,2.1972245773362196,7.5251007461258
4319,liquid,9,1855,2.1972245773362196,7.5256399750415355
3746,emcees,9,1856,2.1972245773362196,7.526178913346146
5182,grace,9,1857,2.1972245773362196,7.526717561352706
3111,jigga,9,1858,2.1972245773362196,7.527255919373784
5171,nowhere,9,1859,2.1972245773362196,7.527793987721444
5170,d.j,9,1860,2.1972245773362196,7.528331766707247
5488,anything,9,1861,2.1972245773362196,7.528869256642251
5529,less,9,1862,2.1972245773362196,7.529406457837013
340,hangin,9,1863,2.1972245773362196,7.529943370601589
3105,others,9,1864,2.1972245773362196,7.530479995245536
5091,victory,9,1865,2.1972245773362196,7.5310163320779155
3594,valley,9,1866,2.1972245773362196,7.531552381407289
324,daughter,9,1867,2.1972245773362196,7.532088143541722
4964,fabolous,9,1868,2.1972245773362196,7.532623618788788
5597,drake,9,1869,2.1972245773362196,7.533158807455563
4946,edit,9,1870,2.1972245773362196,7.533693709848633
3625,gangster,9,1871,2.1972245773362196,7.534228326274089
5440,lifetime,9,1872,2.1972245773362196,7.534762657037537
2507,planets,9,1873,2.1972245773362196,7.5352967024440884
2508,9th,9,1874,2.1972245773362196,7.535830462798367
5269,movie,9,1875,2.1972245773362196,7.536363938404511
31,click,9,1876,2.1972245773362196,7.53689712956617
3668,cuts,9,1877,2.1972245773362196,7.537430036586509
5319,sorry,9,1878,2.1972245773362196,7.537962659768208
7476,question,9,1879,2.1972245773362196,7.538494999413465
3663,breaking,9,1880,2.1972245773362196,7.539027055823995
5353,dogs,9,1881,2.1972245773362196,7.53955882930103
12858,ere,9,1882,2.1972245773362196,7.540090320145325
12736,whom,9,1883,2.1972245773362196,7.5406215286571525
146,willie,9,1884,2.1972245773362196,7.5411524551363085
3636,fearless,9,1885,2.1972245773362196,7.541683099882111
3633,america,9,1886,2.1972245773362196,7.542213463193403
5198,anybody,9,1887,2.1972245773362196,7.54274354536855
182,insane,9,1888,2.1972245773362196,7.543273346705446
5426,calm,9,1889,2.1972245773362196,7.543802867501509
1549,chain,9,1890,2.1972245773362196,7.5443321080536885
4902,edge,9,1891,2.1972245773362196,7.544861068658458
1490,proof,9,1892,2.1972245773362196,7.545389749611823
632,calling,9,1893,2.1972245773362196,7.545918151209323
4359,chamber,9,1894,2.1972245773362196,7.546446273746024
5809,clue,9,1895,2.1972245773362196,7.546974117516527
5814,mmm,9,1896,2.1972245773362196,7.547501682814967
562,post,9,1897,2.1972245773362196,7.5480289699350145
572,aight,9,1898,2.1972245773362196,7.5485559791698735
4796,lives,9,1899,2.1972245773362196,7.549082710812286
4795,drive,9,1900,2.1972245773362196,7.549609165154532
3858,allah,9,1901,2.1972245773362196,7.550135342488429
2707,owe,9,1902,2.1972245773362196,7.550661243105336
3167,pause,9,1903,2.1972245773362196,7.551186867296149
4415,cease,9,1904,2.1972245773362196,7.55171221535131
3864,ultramagnetic,9,1905,2.1972245773362196,7.552237287560802
652,understood,9,1906,2.1972245773362196,7.552762084214147
19927,ours,9,1907,2.1972245773362196,7.553286605600419
5925,wave,9,1908,2.1972245773362196,7.553810852008231
5926,grits,9,1909,2.1972245773362196,7.554334823725748
10442,zee,9,1910,2.1972245773362196,7.554858521040676
2310,yellow,9,1911,2.1972245773362196,7.555381944240273
7620,bey,9,1912,2.1972245773362196,7.555905093611346
2766,y'know,9,1913,2.1972245773362196,7.556427969440253
7286,tellin,9,1914,2.1972245773362196,7.5569505720129
3574,wood,9,1915,2.1972245773362196,7.557472901614746
397,capri,9,1916,2.1972245773362196,7.557994958530806
400,lovebug,9,1917,2.1972245773362196,7.558516743045645
1528,screamin,9,1918,2.1972245773362196,7.559038255443384
419,goal,9,1919,2.1972245773362196,7.5595594960077
5695,bun,9,1920,2.1972245773362196,7.560080465021827
2739,become,9,1921,2.1972245773362196,7.560601162768557
4281,recognize,9,1922,2.1972245773362196,7.561121589530238
2745,army,9,1923,2.1972245773362196,7.56164174558878
4348,buy,9,1924,2.1972245773362196,7.562161631225652
2328,ray,9,1925,2.1972245773362196,7.562681246721884
2327,shame,9,1926,2.1972245773362196,7.563200592358071
5746,taken,9,1927,2.1972245773362196,7.563719668414366
10648,doot,9,1928,2.1972245773362196,7.564238475170491
6364,mich,9,1929,2.1972245773362196,7.564757012905729
2173,bell,9,1930,2.1972245773362196,7.5652752818989315
1576,spray,9,1931,2.1972245773362196,7.565793282428515
8096,sacred,9,1932,2.1972245773362196,7.566311014772463
1215,miles,9,1933,2.1972245773362196,7.566828479208331
4220,hardcore,9,1934,2.1972245773362196,7.56734567601324
3329,charlie,9,1935,2.1972245773362196,7.5678626054638825
4242,culture,9,1936,2.1972245773362196,7.568379267836522
3258,twista,9,1937,2.1972245773362196,7.5688956634069955
1131,complete,9,1938,2.1972245773362196,7.569411792450712
1210,crown,9,1939,2.1972245773362196,7.569927655242652
1286,62,9,1940,2.1972245773362196,7.570443252057374
1288,moms,9,1941,2.1972245773362196,7.57095858316901
4526,shootin,9,1942,2.1972245773362196,7.571473648851271
1862,wop,9,1943,2.1972245773362196,7.57198844937744
3005,sword,9,1944,2.1972245773362196,7.572502985020384
8711,ginex,9,1945,2.1972245773362196,7.573017256052546
4211,gunz,9,1946,2.1972245773362196,7.57353126274595
1867,pharrell,9,1947,2.1972245773362196,7.5740450053721995
6522,givin,9,1948,2.1972245773362196,7.5745584842024805
6719,clout,9,1949,2.1972245773362196,7.575071699507561
1397,third,9,1950,2.1972245773362196,7.575584651557793
1308,asked,9,1951,2.1972245773362196,7.576097340623111
1168,apple,9,1952,2.1972245773362196,7.5766097669730375
1179,sins,9,1953,2.1972245773362196,7.577121930876679
4534,arm,9,1954,2.1972245773362196,7.577633832602728
1359,bricks,9,1955,2.1972245773362196,7.578145472419466
3290,meek,9,1956,2.1972245773362196,7.578656850594762
3014,pot,9,1957,2.1972245773362196,7.579167967396076
1809,nut,9,1958,2.1972245773362196,7.579678823090456
8009,iron,9,1959,2.1972245773362196,7.580189417944541
1818,picked,9,1960,2.1972245773362196,7.580699752224563
3201,base,9,1961,2.1972245773362196,7.581209826196346
6656,hooray,9,1962,2.1972245773362196,7.581719640125308
1244,burnin,9,1963,2.1972245773362196,7.5822291942764615
1089,later,9,1964,2.1972245773362196,7.582738488914411
1404,holes,9,1965,2.1972245773362196,7.583247524303362
6051,week,8,1966,2.0794415416798357,7.583756300707112
2149,79,8,1967,2.0794415416798357,7.584264818389059
1300,casket,8,1968,2.0794415416798357,7.584773077612199
6677,reasons,8,1969,2.0794415416798357,7.585281078639126
1671,classic,8,1970,2.0794415416798357,7.585788821732034
7292,speakers,8,1971,2.0794415416798357,7.58629630715272
9991,gods,8,1972,2.0794415416798357,7.586803535162581
10020,fiasco,8,1973,2.0794415416798357,7.587310506022615
2699,wildin,8,1974,2.0794415416798357,7.587817219993427
7290,g'd,8,1975,2.0794415416798357,7.5883236773352225
2157,81,8,1976,2.0794415416798357,7.588829878307813
2754,firm,8,1977,2.0794415416798357,7.589335823170617
7557,carry,8,1978,2.0794415416798357,7.589841512182657
8195,doe,8,1979,2.0794415416798357,7.590346945602565
5791,bonus,8,1980,2.0794415416798357,7.590852123688581
3830,cheese,8,1981,2.0794415416798357,7.591357046698551
1615,sentence,8,1982,2.0794415416798357,7.591861714889934
1247,blocks,8,1983,2.0794415416798357,7.592366128519796
2176,poison,8,1984,2.0794415416798357,7.592870287844818
6615,blown,8,1985,2.0794415416798357,7.59337419312129
1349,carter,8,1986,2.0794415416798357,7.593877844605118
4216,slam,8,1987,2.0794415416798357,7.594381242551817
506,inch,8,1988,2.0794415416798357,7.59488438721652
2171,85,8,1989,2.0794415416798357,7.5953872788539725
2405,satan,8,1990,2.0794415416798357,7.595889917718538
10183,thou,8,1991,2.0794415416798357,7.596392304064196
10179,danze,8,1992,2.0794415416798357,7.596894438144544
2167,84,8,1993,2.0794415416798357,7.597396320212795
3157,c.r.e.a.m,8,1994,2.0794415416798357,7.597897950521784
810,partner,8,1995,2.0794415416798357,7.598399329323964
1302,moves,8,1996,2.0794415416798357,7.59890045687141
11065,lupe,8,1997,2.0794415416798357,7.599401333415815
2434,superthug,8,1998,2.0794415416798357,7.599901959208498
2865,mall,8,1999,2.0794415416798357,7.6004023345004
9896,ist,8,2000,2.0794415416798357,7.600902459542082
5770,ne,8,2001,2.0794415416798357,7.601402334583733
1256,mount,8,2002,2.0794415416798357,7.601901959875166
2673,benz,8,2003,2.0794415416798357,7.602401335665818
3600,clap,8,2004,2.0794415416798357,7.602900462204755
10501,capital,8,2005,2.0794415416798357,7.60339933974067
4208,interscope,8,2006,2.0794415416798357,7.603897968521881
3928,small,8,2007,2.0794415416798357,7.604396348796338
1249,checkin,8,2008,2.0794415416798357,7.60489448081162
2107,67,8,2009,2.0794415416798357,7.605392364814935
7496,society,8,2010,2.0794415416798357,7.605890001053122
6112,laugh,8,2011,2.0794415416798357,7.606387389772652
2104,66,8,2012,2.0794415416798357,7.60688453121963
5013,sigel,8,2013,2.0794415416798357,7.607381425639791
6090,nor,8,2014,2.0794415416798357,7.607878073278507
2118,71,8,2015,2.0794415416798357,7.608374474380783
11456,muggs,8,2016,2.0794415416798357,7.60887062919126
2129,74,8,2017,2.0794415416798357,7.6093665379542115
5787,names,8,2018,2.0794415416798357,7.609862200913554
1466,train,8,2019,2.0794415416798357,7.610357618312838
2132,chicago,8,2020,2.0794415416798357,7.61085279039525
5769,plies,8,2021,2.0794415416798357,7.611347717403621
3786,freaks,8,2022,2.0794415416798357,7.611842399580417
7543,general,8,2023,2.0794415416798357,7.612336837167746
2128,stepping,8,2024,2.0794415416798357,7.6128310304073565
1248,bop,8,2025,2.0794415416798357,7.613324979540639
3917,sam,8,2026,2.0794415416798357,7.613818684808629
3544,swann,8,2027,2.0794415416798357,7.614312146452
2125,73,8,2028,2.0794415416798357,7.614805364711073
1745,holla,8,2029,2.0794415416798357,7.615298339825815
2122,72,8,2030,2.0794415416798357,7.615791072035833
282,answer,8,2031,2.0794415416798357,7.616283561580385
4809,won,8,2032,2.0794415416798357,7.616775808698373
4758,grew,8,2033,2.0794415416798357,7.617267813628347
753,ounce,8,2034,2.0794415416798357,7.617759576608505
3272,treat,8,2035,2.0794415416798357,7.618251097876695
3087,pushing,8,2036,2.0794415416798357,7.618742377670413
1375,knowledge,8,2037,2.0794415416798357,7.619233416226805
2353,booty,8,2038,2.0794415416798357,7.61972421378267
638,attitude,8,2039,2.0794415416798357,7.620214770574455
3213,ridah,8,2040,2.0794415416798357,7.620705086838262
4849,script,8,2041,2.0794415416798357,7.621195162809845
7244,conscience,8,2042,2.0794415416798357,7.621684998724611
